filename_stem,reviewer_packet,annotation_id,annotated_text,start,end,paragraph,document_id_internal,entity_position,error_code,error_category,field_code,subrule,rule_combination_valid,validation_issue,is_unique_mode,status,related_to,related_text,related_key,annotation_json_path,effective_error_code,effective_error_category,effective_field_code,effective_subrule,effective_rule_combination_valid,include_in_analysis,resolution_action,resolution_source,review_note,human_decision,corrected_error_code,corrected_field_code,invalid_combination_policy
AGN_AHHacienda_v1292_exp135,1,1302,honze,2,7,s1p15,21,1,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1304,herdo,31,36,s1p15,21,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1306,caxa,37,41,s1p17,21,1,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1307,mgd,48,51,s1p17,21,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1308,ges,55,58,s1p18,21,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1309,Thenie,62,68,s1p18,21,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1310,ne,6,8,s1p19,21,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1311,Partdo,26,32,s1p19,21,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_AHHacienda_v1292_exp135,1,1312,Preste,61,67,s1p19,21,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v1292_exp135_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Congregaciones_v001_exp076,1,1313,fue,118,121,s1p1,22,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Congregaciones_v001_exp076_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Congregaciones_v001_exp076,1,1314,Fue,1163,1166,s1p1,22,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Congregaciones_v001_exp076_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Congregaciones_v001_exp076,1,1315,V.E.,1313,1317,s1p1,22,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Congregaciones_v001_exp076_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_IndiferenteVirreinal_caja4156_exp025,1,890,sacado,141,147,s1p1,23,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4156_exp025_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGN_IndiferenteVirreinal_caja4156_exp025,1,892,A V. E.,422,429,s1p1,23,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4156_exp025_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_IndiferenteVirreinal_caja4156_exp025,1,894,"reciban,",636,644,s1p1,23,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4156_exp025_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
AGN_IndiferenteVirreinal_caja4156_exp025,1,896,"laborios,",363,372,s1p1,23,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4156_exp025_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,911,Exmo,401,405,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,912,marqués,435,442,s1p1,25,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,915,Ba,982,984,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,917,Enmdo,985,990,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,923,E,991,992,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,925,vaLa,993,997,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,926,vaLa,1018,1022,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,927,testdo,998,1004,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,928,nonigo,199,205,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,929,nonigo,1008,1014,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,930,sig,1041,1044,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,932,dro,1064,1067,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Inquisicion_v1568A_exp152_fs115-116v_03,1,1355,Ro,417,419,s1p1,25,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_03_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,897,gÃ©neros,45,53,s1p1,24,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,898,gÃ©neros,189,197,s1p1,24,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,900,harÃ¡n,162,168,s1p1,24,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,901,dos,185,188,s1p1,24,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,901,dos,185,188,s1p1,24,2,e_3,Abreviaturas,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_3,Abreviaturas,,,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,902,despuÃ©s,257,265,s1p1,24,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,903,lograrÃ¡,308,316,s1p1,24,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,904,mÃ¡s,347,351,s1p1,24,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
AGN_Marina_v004_exp006_014,1,906,anticipaciÃ³n,352,365,s1p1,24,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v004_exp006_014_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,869,gens.,33,38,s1p2,11,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,870,Monseñor,0,8,s1p6,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,871,Sor,12,15,s1p6,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,872,Lizardo,16,23,s1p6,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,872,Lizardo,16,23,s1p6,11,2,e_3,Abreviaturas,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_3,Abreviaturas,,,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,878,Don,25,28,s1p6,11,1,e_4,Puntuación,f_41,Punto (.),True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_4,Puntuación,f_41,Punto (.),True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,878,Don,25,28,s1p6,11,2,e_3,Abreviaturas,,,True,,True,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_3,Abreviaturas,,,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,880,Consexos,0,8,s1p8,11,1,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,881,Rexor,9,14,s1p8,11,1,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,882,para,61,65,s1p10,11,1,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_22224,x sibilante → j,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,882,para,61,65,s1p10,11,2,e_4,Puntuación,f_41,Punto (.),True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_4,Puntuación,f_41,Punto (.),True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,883,Guía,56,60,s1p10,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,885,es decir,0,8,s1p11,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,887,Fundamente,18,28,s1p11,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,888,tributación,38,49,s1p11,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
AGS_CE_RG_L379_01,1,889,prohibido,75,84,s1p11,11,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_01_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BNE_ms3047_3,1,1057,Va.,0,3,s1p1,12,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/BNE_ms3047_3_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BNE_ms3047_3,1,1058,Va.,14,17,s1p1,12,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_1/01_ANNOTATOR_2026-07-30T23_50_46_923Z_data_export/data_ANN_export_anotations/ANN_Documents/BNE_ms3047_3_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
