filename_stem,filename,archive,reviewer_packet,model,annotation_json_path,modernised_txt_path,pre_modernisation_txt_path,annotations_legend_path,entities_legend_path,annotation_json_found,modernised_txt_found,pre_modernisation_txt_found,modernised_txt_in_export,annotations_legend_found,entities_legend_found,reviewer_name,modernised_text_available,n_modernised_tokens,n_modernised_characters,n_modernised_characters_without_whitespace,n_modernised_lines,pre_modernisation_text_available,n_pre_modernisation_tokens,n_pre_modernisation_characters,n_pre_modernisation_characters_without_whitespace,n_pre_modernisation_lines,token_count_method,feature_status,token_count_change,character_count_change,token_count_change_pct,character_count_change_pct,n_recorded_annotations,n_recorded_assignments,n_included_assignments,n_included_annotations,n_excluded_assignments,n_originally_invalid_assignments,n_corrected_assignments,n_accepted_invalid_assignments,review_data_status,included_annotations_per_1000_tokens,included_assignments_per_1000_tokens
LoC_HPKraus_138_new_14,LoC_HPKraus_138_new_14_GT.txt,loc_hpkraus,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/LoC_HPKraus_138_new_14_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/LoC_HPKraus_138_new_14_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/LoC_HPKraus_138_new_14/LoC_HPKraus_138_new_14_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,232,1318,1087,1,True,239,1283,1041,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-7,35,-2.928870292887029,2.7279812938425563,2,2,2,2,0,0,0,0,reviewed_with_annotations,8.620689655172413,8.620689655172413
BnF_243_16,BnF_243_16_GT.txt,bnf_243,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_243_16/BnF_243_16_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,417,2318,1902,1,True,433,2313,1870,41,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-16,5,-3.695150115473441,0.2161694768698659,47,56,56,47,0,0,0,0,reviewed_with_annotations,112.70983213429255,134.2925659472422
BNE_ms3047_1,BNE_ms3047_1_GT.txt,bne_ms3047,9,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BNE_ms3047_1_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BNE_ms3047_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BNE_ms3047_1/BNE_ms3047_1_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,513,2719,2204,40,True,510,2671,2148,40,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,3,48,0.5882352941176471,1.7970797454137026,103,113,113,103,0,0,0,0,reviewed_with_annotations,200.77972709551656,220.27290448343078
AGS_CE_RG_L379_04,AGS_CE_RG_L379_04_GT.txt,ags_ce,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_04_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGS_CE_RG_L379_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGS_CE_RG_L379_04/AGS_CE_RG_L379_04_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,181,971,792,1,True,189,1003,808,38,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-8,-32,-4.232804232804233,-3.1904287138584246,12,13,13,12,0,0,0,0,reviewed_with_annotations,66.29834254143645,71.8232044198895
AGN_GralParte_v006_exp617_02,AGN_GralParte_v006_exp617_02_GT.txt,agn_gralparte,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_02_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_02/AGN_GralParte_v006_exp617_02_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,446,2239,1794,1,True,446,2093,1646,41,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,146,0.0,6.975633062589584,46,54,54,46,0,0,0,0,reviewed_with_annotations,103.13901345291481,121.0762331838565
AGI_INDIFERENTE_1529_N8_06,AGI_INDIFERENTE_1529_N8_06_GT.txt,agi_indiferente,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_1529_N8_06_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_1529_N8_06_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGI_INDIFERENTE_1529_N8_06/AGI_INDIFERENTE_1529_N8_06_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,421,2264,1844,1,True,418,2215,1791,37,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,3,49,0.7177033492822966,2.2121896162528216,28,31,31,28,0,0,0,0,reviewed_with_annotations,66.5083135391924,73.63420427553444
AGI_INDIFERENTE_2065_N45_09,AGI_INDIFERENTE_2065_N45_09_GT.txt,agi_indiferente,9,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_2065_N45_09_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_2065_N45_09_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGI_INDIFERENTE_2065_N45_09/AGI_INDIFERENTE_2065_N45_09_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,191,944,753,31,True,193,947,754,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-2,-3,-1.0362694300518136,-0.3167898627243928,46,52,52,46,0,0,0,0,reviewed_with_annotations,240.83769633507853,272.25130890052355
BnF_118_02,BnF_118_02_GT.txt,bnf_118,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_02_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_118_02/BnF_118_02_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,27,155,129,1,True,30,158,127,10,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,-3,-10.0,-1.89873417721519,4,4,4,4,0,0,0,0,reviewed_with_annotations,148.14814814814815,148.14814814814815
BnF_394_07,BnF_394_07_GT.txt,bnf_394,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_394_07_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_394_07_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_394_07/BnF_394_07_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,413,2194,1782,1,True,416,1992,1569,45,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,202,-0.7211538461538461,10.140562248995984,17,21,21,17,0,0,0,0,reviewed_with_annotations,41.16222760290557,50.84745762711865
AGN_GralParte_v006_exp617_01,AGN_GralParte_v006_exp617_01_GT.txt,agn_gralparte,9,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_01_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_GralParte_v006_exp617_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_GralParte_v006_exp617_01/AGN_GralParte_v006_exp617_01_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,459,2320,1860,48,True,459,2330,1870,47,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-10,0.0,-0.4291845493562232,141,168,168,141,0,0,0,0,reviewed_with_annotations,307.18954248366015,366.0130718954248
BnF_266_03,BnF_266_03_GT.txt,bnf_266,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_266_03_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_266_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_266_03/BnF_266_03_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,766,4131,3366,1,True,793,4082,3282,70,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-27,49,-3.4047919293820934,1.2003919647231749,37,43,40,34,3,3,0,0,reviewed_with_annotations,44.38642297650131,52.21932114882506
AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05_GT.txt,agn_hospjesus,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_05_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,307,1679,1373,1,True,321,1727,1406,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-14,-48,-4.361370716510903,-2.779386218876665,21,24,24,21,0,0,0,0,reviewed_with_annotations,68.40390879478828,78.1758957654723
AGN_Inquisicion_v1568A_exp152_fs115-116v_01,AGN_Inquisicion_v1568A_exp152_fs115-116v_01_GT.txt,agn_inquisicion,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_01_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Inquisicion_v1568A_exp152_fs115-116v_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_Inquisicion_v1568A_exp152_fs115-116v_01/AGN_Inquisicion_v1568A_exp152_fs115-116v_01_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,258,1468,1212,1,True,263,1436,1173,36,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,32,-1.9011406844106464,2.2284122562674096,8,9,9,8,0,0,0,0,reviewed_with_annotations,31.007751937984494,34.883720930232556
AMP_AC_v021__doc026_1,AMP_AC_v021__doc026_1_GT.txt,amp_ac,9,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AMP_AC_v021__doc026_1_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AMP_AC_v021__doc026_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AMP_AC_v021__doc026_1/AMP_AC_v021__doc026_1_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,188,1005,816,22,True,217,1147,929,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-29,-142,-13.36405529953917,-12.380122057541412,24,34,34,24,0,0,0,0,reviewed_with_annotations,127.6595744680851,180.85106382978725
BP_CM_32386_007_2,BP_CM_32386_007_2_GT.txt,bp_cm,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BP_CM_32386_007_2_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BP_CM_32386_007_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BP_CM_32386_007_2/BP_CM_32386_007_2_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,358,2055,1698,1,True,362,2020,1659,34,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-4,35,-1.1049723756906076,1.7326732673267329,13,13,13,13,0,0,0,0,reviewed_with_annotations,36.312849162011176,36.312849162011176
BnF_030_27,BnF_030_27_GT.txt,bnf_030,9,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/BnF_030_27/BnF_030_27_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,278,1364,1084,23,True,283,1328,1041,32,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,36,-1.76678445229682,2.710843373493976,43,53,53,43,0,0,0,0,reviewed_with_annotations,154.67625899280577,190.6474820143885
AGI_INDIFERENTE_1529_N36_07,AGI_INDIFERENTE_1529_N36_07_GT.txt,agi_indiferente,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_1529_N36_07_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_INDIFERENTE_1529_N36_07_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGI_INDIFERENTE_1529_N36_07/AGI_INDIFERENTE_1529_N36_07_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,327,1894,1568,1,True,333,1853,1505,43,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,41,-1.8018018018018016,2.212628170534269,62,75,75,62,0,0,0,0,reviewed_with_annotations,189.60244648318042,229.35779816513764
AGN_IndiferenteVirreinal_caja4071_exp024_1,AGN_IndiferenteVirreinal_caja4071_exp024_1_GT.txt,agn_indiferentevirreinal,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4071_exp024_1_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_IndiferenteVirreinal_caja4071_exp024_1_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/AGN_IndiferenteVirreinal_caja4071_exp024_1/AGN_IndiferenteVirreinal_caja4071_exp024_1_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,276,1484,1209,1,True,285,1459,1155,32,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-9,25,-3.1578947368421053,1.7135023989033584,14,19,19,14,0,0,0,0,reviewed_with_annotations,50.72463768115942,68.84057971014492
utblac_JGI_XXIII-09_Amula_25,utblac_JGI_XXIII-09_Amula_25_GT.txt,utblac_jgi,9,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXIII-09_Amula_25_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_JGI_XXIII-09_Amula_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/utblac_JGI_XXIII-09_Amula_25/utblac_JGI_XXIII-09_Amula_25_GT.txt,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_9_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Rodrigo,True,146,794,649,1,True,649,3389,2701,47,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-503,-2595,-77.50385208012327,-76.57125995868988,5,8,8,5,0,0,0,0,reviewed_with_annotations,34.24657534246575,54.794520547945204
